clusters3,Features3,weights
0,purchase,0.14425968842565673
0,equipment,0.12939985122963146
0,community,0.09275826145741946
0,new,0.08091811835944683
0,facility,0.08065662184377455
1,program,0.10279364195026272
1,support,0.08694703163148279
1,community,0.06755487337863132
1,develop,0.06304340707319321
1,provide,0.06138052029322647
2,life,0.2731453320689958
2,community,0.24482534877748666
2,impact,0.2305262424797751
2,initiative,0.22965325346728616
2,help,0.20064669000407906
